-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,2022,28.5,67.5,44.83,33.87,26.15,10.93,11.21,22.3,67.77,82.3,68.96,49.0,43.89,39.06,41.81
RH2M,2022,28.5,68.125,44.21,33.66,24.6,11.4,12.98,26.32,68.98,85.2,78.74,57.81,47.05,41.16,44.47
RH2M,2022,28.5,68.75,43.81,33.66,23.41,11.65,14.63,29.1,68.16,85.59,79.24,53.08,43.63,39.08,43.87
RH2M,2022,28.5,69.375,49.09,30.84,23.92,12.33,15.85,33.17,72.48,83.78,76.88,53.72,47.54,40.73,45.17
RH2M,2022,28.5,70.0,50.96,32.81,25.49,13.65,17.58,34.6,72.85,82.27,77.9,54.13,44.49,36.53,45.4
RH2M,2022,28.5,70.625,48.52,33.35,25.94,14.26,18.38,33.98,70.59,76.13,69.51,49.34,40.51,35.99,43.16
RH2M,2022,29.0,65.625,61.37,44.77,32.44,16.24,12.56,14.19,55.31,56.2,36.14,23.97,34.3,41.98,35.83
RH2M,2022,29.0,66.25,66.26,48.22,39.86,22.21,14.93,16.91,64.32,66.39,39.62,32.91,45.57,49.02,42.26
RH2M,2022,29.0,66.875,62.51,46.94,39.62,22.11,15.03,21.19,73.83,78.48,52.64,38.33,48.87,50.36,45.92
RH2M,2022,29.0,67.5,47.38,35.62,28.62,11.7,10.85,22.1,66.2,81.75,66.07,44.62,40.87,37.07,41.18
RH2M,2022,29.0,68.125,45.44,35.38,28.26,11.5,12.16,26.34,67.3,81.98,73.23,55.15,47.92,41.9,44.0
RH2M,2022,29.0,68.75,49.43,39.82,28.3,11.86,13.94,29.54,69.86,83.56,72.59,50.6,46.75,43.89,45.11
RH2M,2022,29.0,69.375,52.11,37.91,27.42,12.53,15.15,34.72,75.6,85.64,75.62,55.47,50.01,45.73,47.45
RH2M,2022,29.0,70.0,53.09,33.31,26.78,12.48,15.56,34.7,74.24,83.49,74.36,52.79,44.18,38.42,45.42
RH2M,2022,29.0,70.625,53.59,34.98,27.29,13.36,16.89,34.34,71.12,79.32,70.88,48.0,36.96,34.06,43.52
RH2M,2022,29.5,65.625,62.24,43.74,33.28,19.1,14.52,14.29,50.33,49.97,30.04,22.47,35.64,44.47,35.05
RH2M,2022,29.5,66.25,67.18,48.02,39.04,23.17,14.94,15.45,58.99,60.45,35.69,26.74,40.76,47.22,39.86
RH2M,2022,29.5,66.875,69.32,52.15,43.04,27.68,15.6,20.04,71.37,74.84,48.32,34.9,48.69,52.51,46.61
RH2M,2022,29.5,67.5,52.85,40.53,32.96,13.9,11.23,22.44,67.04,80.72,62.05,41.74,40.29,34.89,41.81
RH2M,2022,29.5,68.125,47.78,37.27,30.72,11.8,11.52,27.13,67.4,81.57,69.9,50.82,43.96,37.71,43.23
RH2M,2022,29.5,68.75,54.57,43.72,36.01,13.82,14.01,29.97,70.13,83.83,71.24,49.63,46.8,44.52,46.61
RH2M,2022,29.5,69.375,54.29,40.75,32.83,13.65,14.72,34.05,75.77,85.19,72.61,52.47,48.85,43.53,47.5
RH2M,2022,29.5,70.0,53.57,32.69,29.18,12.65,14.5,33.46,74.96,83.06,68.9,46.51,40.77,32.65,43.72
RH2M,2022,29.5,70.625,54.38,34.28,29.25,13.72,16.06,33.16,70.86,79.41,66.09,41.52,34.39,32.09,42.22
RH2M,2023,28.0,65.625,50.77,39.93,48.43,36.72,22.08,30.06,41.67,22.27,22.73,29.02,52.23,42.18,36.49
RH2M,2023,28.0,66.25,46.79,38.68,51.96,41.26,24.76,34.74,51.2,29.01,29.31,31.04,50.35,36.65,38.81
RH2M,2023,28.0,66.875,39.33,29.64,48.05,37.03,26.31,36.98,56.24,38.72,34.27,28.17,40.19,26.94,36.88
RH2M,2023,28.0,67.5,34.62,27.75,38.36,31.47,25.57,34.39,50.99,42.59,31.74,21.96,31.28,23.4,32.89
RH2M,2023,28.0,68.125,35.53,28.2,35.79,33.6,32.42,36.16,49.53,48.29,32.86,22.41,32.56,26.06,34.51
RH2M,2023,28.0,68.75,29.27,22.74,38.18,36.03,33.85,39.03,53.24,54.57,35.5,25.51,34.33,28.22,35.98
RH2M,2023,28.0,69.375,31.87,24.2,37.28,36.71,38.38,42.52,52.53,51.45,37.4,29.79,36.54,30.46,37.53
RH2M,2023,28.0,70.0,32.57,24.84,37.52,35.17,38.52,45.64,54.74,52.23,39.12,33.16,38.22,32.61,38.8
RH2M,2023,28.0,70.625,33.44,25.38,36.93,31.96,37.18,46.98,56.98,52.67,40.3,34.91,39.57,34.08,39.31
RH2M,2023,28.5,65.625,50.91,40.78,47.08,33.77,20.23,25.57,36.14,18.5,18.05,26.56,51.17,42.0,34.2
RH2M,2023,28.5,66.25,51.39,44.69,54.95,45.35,27.09,32.71,46.67,26.77,24.67,31.77,54.11,39.92,39.98
RH2M,2023,28.5,66.875,42.68,36.01,49.44,39.64,27.64,36.67,54.78,36.82,30.36,27.69,42.0,27.92,37.66
RH2M,2023,28.5,67.5,35.26,30.18,38.76,31.68,24.65,33.67,50.98,41.48,29.08,20.47,30.53,22.39,32.46
RH2M,2023,28.5,68.125,36.08,29.8,37.6,34.7,30.57,34.92,50.15,47.32,31.33,22.23,32.5,25.48,34.44
RH2M,2023,28.5,68.75,33.27,23.96,37.15,34.34,30.91,37.36,52.26,50.94,33.7,23.3,32.55,25.92,34.73
RH2M,2023,28.5,69.375,30.48,22.72,39.72,38.73,38.1,41.79,54.28,54.14,33.99,26.82,36.27,28.3,37.22
RH2M,2023,28.5,70.0,30.5,24.66,40.25,36.9,38.36,44.2,53.95,52.16,35.6,30.69,38.23,31.08,38.15
RH2M,2023,28.5,70.625,32.47,25.86,39.32,33.63,37.14,44.79,54.45,50.23,37.33,33.12,39.27,33.44,38.52
RH2M,2023,29.0,65.625,55.68,46.09,50.57,36.71,20.31,22.75,32.9,16.22,15.08,25.24,50.65,42.77,34.52
RH2M,2023,29.0,66.25,56.53,48.85,55.83,45.54,27.61,27.9,39.91,22.67,19.06,29.85,53.42,42.36,39.08
RH2M,2023,29.0,66.875,49.03,44.61,53.8,44.59,30.1,35.69,52.76,34.65,26.12,28.37,45.33,32.33,39.76
RH2M,2023,29.0,67.5,34.15,29.9,37.96,32.71,23.77,33.28,51.84,41.01,27.89,19.63,30.55,22.21,32.1
RH2M,2023,29.0,68.125,36.9,31.54,40.36,35.4,29.99,35.37,52.15,48.84,33.24,22.15,32.76,24.35,35.3
RH2M,2023,29.0,68.75,34.89,24.28,41.05,37.45,30.74,39.44,59.64,56.61,34.69,23.7,34.35,26.17,37.03
RH2M,2023,29.0,69.375,35.38,25.72,45.47,43.11,38.06,46.46,62.99,59.28,38.73,27.92,39.88,29.07,41.12
RH2M,2023,29.0,70.0,28.82,24.29,44.3,39.49,38.48,46.95,57.93,54.64,34.25,29.23,39.34,29.02,39.0
RH2M,2023,29.0,70.625,30.49,25.74,42.54,36.5,37.76,45.33,53.89,49.9,34.46,31.95,39.91,32.17,38.48
RH2M,2023,29.5,65.625,55.86,47.24,49.27,36.58,22.83,22.19,28.97,15.24,13.38,23.93,43.88,37.68,33.02
RH2M,2023,29.5,66.25,56.65,48.67,53.53,42.21,27.0,24.53,34.9,19.16,15.72,26.5,48.03,38.75,36.24
RH2M,2023,29.5,66.875,54.13,49.39,56.86,46.32,31.97,33.34,49.76,30.81,21.82,28.03,46.62,35.17,40.31
RH2M,2023,29.5,67.5,35.2,32.19,41.15,36.06,24.05,33.68,53.94,40.26,26.02,19.8,31.69,23.0,33.11
RH2M,2023,29.5,68.125,34.51,30.0,41.15,36.35,29.21,37.84,54.5,48.58,32.7,21.99,32.9,22.92,35.27
RH2M,2023,29.5,68.75,37.23,28.74,45.93,41.96,31.83,40.83,60.26,53.41,35.04,24.82,36.97,26.24,38.69
RH2M,2023,29.5,69.375,33.83,27.53,50.02,45.68,39.2,48.7,62.93,55.18,38.62,28.79,42.22,27.78,41.8
RH2M,2023,29.5,70.0,27.95,24.46,48.08,42.9,38.95,49.8,59.73,51.88,34.1,29.3,41.1,27.13,39.71
RH2M,2023,29.5,70.625,29.72,25.78,45.27,39.84,37.58,46.19,54.03,48.95,32.98,30.71,40.37,30.08,38.55
RH2M,2024,28.0,65.625,52.92,46.74,48.37,41.45,35.15,27.53,35.77,58.01,31.45,24.2,29.17,35.99,38.92
RH2M,2024,28.0,66.25,53.13,48.56,49.64,43.54,38.34,32.46,43.15,68.23,43.59,30.26,29.86,38.81,43.33
RH2M,2024,28.0,66.875,46.46,44.63,45.7,37.69,34.59,34.65,45.86,74.63,50.03,37.16,27.57,35.64,42.93
RH2M,2024,28.0,67.5,37.28,34.74,36.29,25.96,22.46,25.86,37.98,71.76,49.66,33.88,25.47,26.81,35.73
RH2M,2024,28.0,68.125,36.73,32.27,33.67,23.39,17.12,27.29,36.62,72.11,53.67,33.38,24.39,25.86,34.75
RH2M,2024,28.0,68.75,37.3,33.38,36.56,23.9,20.19,32.21,38.14,75.57,61.82,31.53,26.2,28.85,37.17
RH2M,2024,28.0,69.375,34.8,31.69,32.49,24.68,17.72,34.3,39.52,70.8,57.36,32.98,29.61,29.81,36.34
RH2M,2024,28.0,70.0,35.26,31.28,30.53,25.69,18.15,34.33,41.32,68.88,55.34,32.59,32.18,32.54,36.53
RH2M,2024,28.0,70.625,37.0,31.15,28.9,25.91,18.45,34.16,43.21,67.2,52.43,33.62,34.06,34.84,36.78
RH2M,2024,28.5,65.625,52.07,44.73,47.66,40.43,33.41,21.85,33.15,53.57,27.46,21.62,27.44,33.56,36.44
RH2M,2024,28.5,66.25,56.04,50.24,52.53,46.75,40.26,31.4,44.37,65.99,41.02,32.13,33.51,38.77,44.45
RH2M,2024,28.5,66.875,47.97,44.91,47.14,41.2,36.21,33.06,49.23,73.89,46.99,37.5,29.27,33.26,43.44
RH2M,2024,28.5,67.5,36.78,34.32,36.95,29.04,23.71,23.99,39.83,69.94,48.12,32.42,24.21,24.84,35.4
RH2M,2024,28.5,68.125,36.6,32.68,35.73,26.36,18.7,25.8,36.82,70.31,54.08,33.62,24.85,26.68,35.23
RH2M,2024,28.5,68.75,35.93,31.65,35.94,26.36,19.28,29.33,38.65,70.61,56.43,32.12,23.27,26.29,35.53
RH2M,2024,28.5,69.375,35.31,32.95,35.63,26.78,17.03,32.15,39.27,71.81,58.97,33.19,25.43,29.32,36.51
RH2M,2024,28.5,70.0,35.49,33.14,33.87,28.36,18.0,32.02,40.39,70.28,58.07,30.58,28.69,31.61,36.73
RH2M,2024,28.5,70.625,36.58,32.11,31.71,28.19,18.05,31.28,41.18,66.79,53.67,30.87,32.21,33.76,36.39
RH2M,2024,29.0,65.625,52.7,43.83,49.63,41.86,33.17,17.56,31.74,51.46,25.55,20.81,28.6,33.85,35.94
RH2M,2024,29.0,66.25,56.43,49.45,54.21,47.11,38.72,25.7,40.16,60.55,36.44,30.23,34.67,38.5,42.72
RH2M,2024,29.0,66.875,52.29,46.54,51.1,46.32,38.3,30.58,49.58,71.69,43.65,38.91,33.41,33.95,44.75
RH2M,2024,29.0,67.5,36.74,33.21,37.63,32.73,26.22,22.36,42.96,69.47,46.65,30.48,22.77,22.83,35.4
RH2M,2024,29.0,68.125,36.28,32.31,36.86,31.0,23.4,25.43,40.75,68.92,54.45,34.16,28.39,28.43,36.74
RH2M,2024,29.0,68.75,37.88,33.78,41.68,34.39,25.78,29.97,47.18,73.78,58.85,37.27,24.42,27.08,39.4
RH2M,2024,29.0,69.375,38.69,35.38,42.84,33.69,21.84,32.83,50.01,75.24,61.87,38.98,26.97,32.46,40.95
RH2M,2024,29.0,70.0,35.68,33.64,37.37,31.17,18.33,30.4,44.94,71.26,58.89,32.38,25.81,32.5,37.73
RH2M,2024,29.0,70.625,36.41,33.64,34.91,31.6,18.15,29.21,42.83,68.07,56.97,29.23,29.66,33.45,37.03
RH2M,2024,29.5,65.625,48.6,40.44,47.81,39.7,29.33,17.43,28.39,45.01,22.88,22.25,30.16,31.48,33.65
RH2M,2024,29.5,66.25,52.08,44.79,52.49,44.64,34.19,20.31,34.6,53.74,29.57,25.42,32.12,35.59,38.33
RH2M,2024,29.5,66.875,54.07,47.22,54.06,48.88,38.57,27.39,47.26,67.75,39.15,33.1,33.9,36.9,44.08
RH2M,2024,29.5,67.5,37.82,33.54,40.87,37.9,29.62,22.72,46.42,70.38,46.13,28.04,23.33,24.01,36.8
RH2M,2024,29.5,68.125,35.45,31.79,38.59,34.71,27.27,25.16,45.33,70.13,53.53,31.55,25.23,27.2,37.22
RH2M,2024,29.5,68.75,39.54,35.95,45.98,41.0,32.36,29.68,51.06,75.24,58.79,38.23,25.04,29.18,41.9
RH2M,2024,29.5,69.375,38.92,36.12,46.06,38.77,28.19,31.55,54.37,75.87,61.3,39.36,26.06,34.61,42.67
RH2M,2024,29.5,70.0,34.98,33.69,40.6,34.2,19.94,28.34,50.82,72.2,58.91,31.61,24.66,33.69,38.69
RH2M,2024,29.5,70.625,35.62,34.29,37.2,33.66,18.61,26.9,45.72,68.14,56.97,28.91,28.24,33.3,37.32
RH2M,2025,28.0,65.625,44.79,41.31,28.15,16.1,14.62,18.46,45.59,42.16,27.05,20.25,13.61,32.26,28.7
RH2M,2025,28.0,66.25,42.57,42.92,30.94,16.6,17.25,23.01,56.86,52.92,38.49,23.4,13.0,30.1,32.36
RH2M,2025,28.0,66.875,33.58,36.82,26.58,14.28,18.07,25.53,59.73,57.16,45.71,27.44,11.97,25.35,31.89
RH2M,2025,28.0,67.5,24.04,27.11,18.9,10.67,16.36,23.91,47.6,44.7,40.92,25.87,10.53,20.82,25.99
RH2M,2025,28.0,68.125,23.22,25.42,18.33,11.37,20.56,27.96,43.5,41.35,45.43,29.53,11.72,20.48,26.61
RH2M,2025,28.0,68.75,23.06,25.9,18.88,12.86,24.01,31.88,46.89,44.5,47.44,32.08,13.79,20.76,28.55
RH2M,2025,28.0,69.375,24.34,27.33,19.62,13.53,25.59,34.86,46.9,44.45,48.47,32.39,16.14,22.52,29.71
RH2M,2025,28.0,70.0,27.1,28.74,20.45,13.82,26.45,36.01,49.13,46.27,48.5,33.18,18.04,23.83,31.0
RH2M,2025,28.0,70.625,29.9,29.43,20.88,13.93,27.13,36.63,50.64,48.39,48.88,34.82,19.86,24.84,32.16
RH2M,2025,28.5,65.625,45.35,41.12,29.25,15.34,13.04,16.53,39.61,33.94,22.16,16.42,12.84,31.89,26.44
RH2M,2025,28.5,66.25,47.1,48.17,36.86,18.77,17.29,22.79,53.47,45.7,31.61,20.86,14.21,34.23,32.58
RH2M,2025,28.5,66.875,36.91,40.8,30.93,15.77,17.72,25.16,58.83,53.72,38.42,24.58,12.04,28.01,31.93
RH2M,2025,28.5,67.5,25.1,28.76,19.88,10.72,15.07,21.97,47.28,44.09,35.73,22.49,9.71,21.01,25.18
RH2M,2025,28.5,68.125,23.83,26.75,18.84,11.46,19.0,25.74,43.7,40.24,41.1,27.38,11.15,20.45,25.83
RH2M,2025,28.5,68.75,21.93,26.16,18.11,11.7,22.3,28.82,46.18,42.51,42.85,29.34,11.58,19.21,26.76
RH2M,2025,28.5,69.375,23.09,28.25,19.29,12.59,23.95,32.03,49.3,43.17,45.93,30.56,13.68,20.72,28.58
RH2M,2025,28.5,70.0,25.45,30.2,20.87,13.81,25.27,33.35,51.48,43.87,45.73,32.09,16.66,22.83,30.16
RH2M,2025,28.5,70.625,28.45,31.11,21.42,14.01,25.41,33.66,50.19,45.19,45.71,33.84,18.69,24.23,31.02
RH2M,2025,29.0,65.625,49.65,44.63,32.34,15.83,12.74,15.76,34.99,28.19,19.86,14.19,13.68,34.65,26.34
RH2M,2025,29.0,66.25,50.68,51.4,40.38,19.92,15.93,20.44,45.62,35.24,25.12,17.34,15.22,37.35,31.18
RH2M,2025,29.0,66.875,43.65,48.15,37.03,18.77,17.72,25.1,57.27,48.43,32.81,22.21,13.56,33.39,33.17
RH2M,2025,29.0,67.5,26.91,31.26,21.06,11.16,14.34,21.11,48.72,44.8,33.53,20.57,9.27,22.33,25.45
RH2M,2025,29.0,68.125,25.43,28.88,19.73,11.49,18.2,23.99,46.19,43.35,39.24,25.5,10.57,21.04,26.16
RH2M,2025,29.0,68.75,24.36,30.43,20.31,12.34,21.63,27.93,54.75,50.44,44.15,29.37,11.57,21.28,29.09
RH2M,2025,29.0,69.375,25.34,33.01,21.5,13.38,24.56,30.76,57.47,51.8,48.32,31.91,13.39,22.48,31.2
RH2M,2025,29.0,70.0,24.63,32.13,21.4,13.54,24.33,30.06,55.89,46.1,45.99,31.89,14.52,21.98,30.23
RH2M,2025,29.0,70.625,26.91,32.72,22.52,14.47,24.45,30.55,52.08,43.46,44.73,34.86,17.58,23.61,30.69
RH2M,2025,29.5,65.625,47.75,43.27,30.4,18.01,13.65,15.22,29.42,23.04,18.42,13.1,14.06,35.06,25.06
RH2M,2025,29.5,66.25,49.06,49.14,37.35,20.01,14.66,18.08,36.71,27.8,21.57,14.84,14.07,36.79,28.28
RH2M,2025,29.5,66.875,48.47,51.87,40.16,20.64,16.91,23.64,53.05,42.03,28.92,19.51,14.28,36.93,33.0
RH2M,2025,29.5,67.5,29.95,34.39,23.47,12.24,14.35,21.1,51.71,46.11,32.65,19.59,9.21,24.18,26.6
RH2M,2025,29.5,68.125,26.11,30.95,21.25,11.68,17.44,23.02,49.83,47.69,39.31,23.93,9.61,21.74,26.91
RH2M,2025,29.5,68.75,28.68,35.93,24.34,14.0,21.11,27.11,57.1,55.97,43.86,29.44,11.24,24.78,31.17
RH2M,2025,29.5,69.375,28.45,37.0,24.54,14.4,24.68,28.8,58.12,56.83,46.78,31.3,12.36,24.37,32.34
RH2M,2025,29.5,70.0,25.5,34.34,22.94,13.86,24.53,28.03,56.35,49.23,46.28,32.38,13.08,22.25,30.76
RH2M,2025,29.5,70.625,26.23,33.67,24.13,15.17,23.76,27.96,51.91,44.16,45.99,36.33,16.62,23.61,30.82
